2024-09-04 08:35:28,424 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 08:35:28,426 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:29,427 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:30,427 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:32,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:32,766 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: partial_history
2024-09-04 08:35:32,768 DEBUG   SenderThread:136190 [sender.py:send():391] send: metric
2024-09-04 08:35:32,768 DEBUG   SenderThread:136190 [sender.py:send():391] send: metric
2024-09-04 08:35:32,768 DEBUG   SenderThread:136190 [sender.py:send():391] send: metric
2024-09-04 08:35:32,768 DEBUG   SenderThread:136190 [sender.py:send():391] send: metric
2024-09-04 08:35:32,768 DEBUG   SenderThread:136190 [sender.py:send():391] send: history
2024-09-04 08:35:32,768 DEBUG   SenderThread:136190 [sender.py:send_request():418] send_request: summary_record
2024-09-04 08:35:32,770 INFO    SenderThread:136190 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-04 08:35:33,079 INFO    Thread-12 :136190 [dir_watcher.py:_on_file_created():271] file/dir created: /app/wandb/run-20240904_083500-yiysxouu/files/wandb-summary.json
2024-09-04 08:35:33,216 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:33,775 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 08:35:34,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:35,080 INFO    Thread-12 :136190 [dir_watcher.py:_on_file_modified():288] file/dir modified: /app/wandb/run-20240904_083500-yiysxouu/files/output.log
2024-09-04 08:35:35,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:36,080 INFO    Thread-12 :136190 [dir_watcher.py:_on_file_modified():288] file/dir modified: /app/wandb/run-20240904_083500-yiysxouu/files/config.yaml
2024-09-04 08:35:36,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:36,423 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 08:35:36,423 DEBUG   SenderThread:136190 [sender.py:send_request():418] send_request: stop_status
2024-09-04 08:35:37,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:38,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:39,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:40,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:41,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 08:35:41,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:42,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:43,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:44,218 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:45,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:46,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 08:35:46,218 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:47,218 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:48,218 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:49,218 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:50,218 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:51,217 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 08:35:52,493 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: stop_status
2024-09-04 08:35:52,493 DEBUG   SenderThread:136190 [sender.py:send_request():418] send_request: stop_status
2024-09-04 08:35:52,534 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:53,338 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: partial_history
2024-09-04 08:35:53,339 DEBUG   SenderThread:136190 [sender.py:send():391] send: history
2024-09-04 08:35:53,340 DEBUG   SenderThread:136190 [sender.py:send_request():418] send_request: summary_record
2024-09-04 08:35:53,342 INFO    SenderThread:136190 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-09-04 08:35:53,493 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:54,084 INFO    Thread-12 :136190 [dir_watcher.py:_on_file_modified():288] file/dir modified: /app/wandb/run-20240904_083500-yiysxouu/files/wandb-summary.json
2024-09-04 08:35:54,493 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:55,084 INFO    Thread-12 :136190 [dir_watcher.py:_on_file_modified():288] file/dir modified: /app/wandb/run-20240904_083500-yiysxouu/files/output.log
2024-09-04 08:35:55,493 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:56,343 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: status_report
2024-09-04 08:35:56,493 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-04 08:35:57,494 DEBUG   HandlerThread:136190 [handler.py:handle_request():158] handle_request: internal_messages
